Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Session,Trial Order,Date,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Right box (front),Proximity,,STATE,315.555,320.631,5.076,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Right box (front),Proximity,,STATE,317.119,323.42,6.301,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Fiddling with wood,Fiddling,,STATE,317.47,323.02,5.55,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Functional,Midd box,Proximity,,STATE,317.531,317.808,0.277,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Functional,Left box,Proximity,,STATE,317.808,321.033,3.225,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Functional,Exiting at end of trial,Movement,,STATE,317.887,319.513,1.626,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Midd box,Proximity,,STATE,318.15,318.503,0.353,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,No focal subject,Waiting compartment,Compartment,,STATE,318.15,322.2,4.05,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Midd box,Proximity,,STATE,318.213,319.539,1.326,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Left box,Proximity,,STATE,318.503,320.551,2.048,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Functional,Midd box,Proximity,,STATE,319.382,320.905,1.523,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,No focal subject,Waiting compartment,Compartment,,STATE,319.513,324.387,4.874,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Right box (front),Proximity,,STATE,319.539,322.678,3.139,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Peephole peek,Peeking,,STATE,320.601,322.102,1.501,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Food to end of trial,Time spent,,STATE,320.631,356.921,36.29,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Midd box,Proximity,,STATE,320.631,321.106,0.475,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Functional,Right box (front),Proximity,,STATE,320.905,343.358,22.453,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,No focal subject,Waiting compartment,Compartment,,STATE,320.967,324.165,3.198,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Functional,Exiting at end of trial,Movement,,STATE,321.033,322.806,1.773,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Left box,Proximity,,STATE,321.106,325.781,4.675,,
ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:15,ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k.avi,327.4,25,Kermit,4,2,101422,No focal subject,Waiting compartment,Compartment,,STATE,321.567,325.042,3.475,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Functional,Fiddling with wood,Fiddling,,STATE,321.657,343.358,21.701,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Exiting at end of trial,Movement,,STATE,321.708,324.553,2.845,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Waiting compartment,Compartment,,STATE,321.974,325.754,3.78,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Testing compartment,Compartment,,STATE,322.087,326.989,4.902,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Midd box,Proximity,,STATE,322.678,324.201,1.523,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,No focal subject,Waiting compartment,Compartment,,STATE,322.806,328.284,5.478,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Midd box,Proximity,,STATE,323.42,324.295,0.875,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Left box,Proximity,,STATE,324.201,326.678,2.477,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Left box,Proximity,,STATE,324.295,324.82,0.525,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Exiting at end of trial,Movement,,STATE,324.435,326.989,2.554,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,No focal subject,Waiting compartment,Compartment,,STATE,324.553,329.328,4.775,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Midd box,Proximity,,STATE,324.82,324.844,0.024,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Right box (front),Proximity,,STATE,324.844,329.67,4.826,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Testing compartment,Compartment,,STATE,325.754,333.927,8.173,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Midd box,Proximity,,STATE,325.781,327.602,1.821,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Fiddling with wood,Fiddling,,STATE,325.87,329.67,3.8,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Left box,Proximity,,STATE,326.425,326.825,0.4,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Midd box,Proximity,,STATE,326.825,327.129,0.304,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,No focal subject,Waiting compartment,Compartment,,STATE,326.989,332.636,5.647,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Right box (front),Proximity,,STATE,327.129,331.453,4.324,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Fiddling with wood,Fiddling,,STATE,327.251,331.153,3.902,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Right box (top),Proximity,,STATE,327.414,329.936,2.522,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Right box (front),Proximity,,STATE,327.602,337.43,9.828,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Waiting compartment,Compartment,,STATE,327.978,332.95,4.972,,
ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:00,ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.15.22ESExpS7.MTS.re-encoded.1920px.800k.avi,359.56,25,Odo,7,1,111522,Non-functional,Fiddling with wood,Fiddling,,STATE,328.134,337.43,9.296,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Exiting at end of trial,Movement,,STATE,329.67,335.245,5.575,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Midd box,Proximity,,STATE,329.936,333.166,3.23,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Exiting at end of trial,Movement,,STATE,331.453,333.927,2.474,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,No focal subject,Waiting compartment,Compartment,,STATE,332.04,336.046,4.006,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Left box,Proximity,,STATE,333.166,334.085,0.919,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,No focal subject,Waiting compartment,Compartment,,STATE,333.468,337.193,3.725,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,No focal subject,Waiting compartment,Compartment,,STATE,333.927,339.178,5.251,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Exiting at end of trial,Movement,,STATE,334.085,342.835,8.75,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,No focal subject,Waiting compartment,Compartment,,STATE,335.245,338.17,2.925,,
